SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,LATITUDE,LONGITUDE
PAST SALE,January-9-2020,Single Family Residential,25415 Letchworth Rd,Beachwood,OH,44122,470000,4,3,Shaker Country Estates 32,3139,30927,1986,390,150,0,Sold,41.4727283,-81.4996529
PAST SALE,May-8-2019,Single Family Residential,25009 Wimbledon Rd,Beachwood,OH,44122,371932,4,3.5,Vansweringen Companys 45,3448,11325,1969,636,108,0,Sold,41.476082,-81.5019685
PAST SALE,February-26-2019,Single Family Residential,3316 Havel Dr,Beachwood,OH,44122,380000,4,3.5,Beechmont Estates Resub,3152,18295,1968,707,121,0,Sold,41.4687662,-81.5134812
PAST SALE,November-22-2019,Single Family Residential,24711 Hazelmere Rd,Beachwood,OH,44122,290500,3,2,Vansweringen,1658,17424,1954,438,175,0,Sold,41.4751481,-81.5040268
PAST SALE,February-7-2020,Single Family Residential,26951 Drakefield Ave,Euclid,OH,44132,117000,4,2,Frst Park 02,1506,5662,1952,361,78,0,Sold,41.6098895,-81.4964796
PAST SALE,October-8-2019,Single Family Residential,26431 Farringdon Ave,Euclid,OH,44132,75000,4,1,Euclid,1494,4791,1951,483,50,0,Sold,41.6111899,-81.5000496
PAST SALE,June-19-2019,Single Family Residential,675 E 260th St,Euclid,OH,44132,94900,3,2.5,Elinore Park,1424,6969,1940,594,67,0,Sold,41.6089123,-81.5026117
PAST SALE,March-12-2019,Single Family Residential,584 E 266th St,Euclid,OH,44132,55000,3,2,Shore View Sub #2,1240,5662,1925,693,44,0,Sold,41.6131517,-81.4987095
PAST SALE,February-22-2019,Single Family Residential,26500 Drakefield Ave,Euclid,OH,44132,61000,4,1,Euclid,861,5052,1952,711,71,0,Sold,41.6094097,-81.498881
PAST SALE,March-28-2019,Single Family Residential,4626 Jefferson Ln,South Euclid,OH,44143,176500,3,2.5,Monticello Place Sub,1862,5662,2003,677,95,150,Sold,41.542159,-81.509215
PAST SALE,May-31-2019,Single Family Residential,4817 Lindsey Oval,Richmond Heights,OH,44143,190500,4,2.5,Richmond Dev Cos Richmond Run,2130,9147,1983,613,89,0,Sold,41.5451971,-81.5047128
PAST SALE,March-25-2020,Single Family Residential,512 Gentry Cir E,Richmond Heights,OH,44143,201000,4,2.5,Trebisky Woods Sub,2152,5227,2013,314,93,150,Sold,41.5475758,-81.5081328
PAST SALE,January-7-2021,Single Family Residential,23601 Hartland Dr,Euclid,OH,44123,77000,3,1,Hartland Road,1119,4791,1947,26,69,0,Sold,41.6019688,-81.5182293
PAST SALE,October-30-2020,Single Family Residential,940 E 225 St,Euclid,OH,44123,62000,3,1,Bliss Clair,1070,4791,1948,95,58,0,Sold,41.5903512,-81.5238346
PAST SALE,October-22-2020,Single Family Residential,300 E 272nd St,Euclid,OH,44132,181000,3,2.5,Fullerwood,1812,7840,1952,103,100,0,Sold,41.6219283,-81.4949357
PAST SALE,September-1-2020,Single Family Residential,19531 Locherie Ave,Euclid,OH,44119,56000,3,1.5,Mix & Hossacks North Nottingh,1589,6969,1927,154,35,0,Sold,41.5951614,-81.5433372
PAST SALE,October-2-2020,Single Family Residential,20571 Naumann Ave,Euclid,OH,44123,85000,3,1,Gardner Heights Allotment,1200,4356,1944,123,71,0,Sold,41.5928122,-81.536694
PAST SALE,July-31-2020,Single Family Residential,23910 Puritan Rd,Euclid,OH,44123,151600,3,2,Nann Linn,1512,4791,1956,186,100,0,Sold,41.6040547,-81.5155498
PAST SALE,October-16-2020,Single Family Residential,465 E 272nd St,Euclid,OH,44132,117000,3,2.5,Upson Homes Sub,1282,6969,1952,109,91,0,Sold,41.6166562,-81.4937778
PAST SALE,July-27-2020,Single Family Residential,335 E 232nd St,Euclid,OH,44123,72500,3,2,Boulevard Allotment/M Kazens,1353,5662,1941,190,54,0,Sold,41.6110151,-81.5200192
PAST SALE,September-18-2020,Single Family Residential,458 E 272nd St,Euclid,OH,44132,120000,3,1.5,Upson Homes,1282,6098,1952,137,94,0,Sold,41.6169621,-81.4942496
PAST SALE,October-22-2020,Single Family Residential,314 E 257th St,Euclid,OH,44132,61000,3,2,Bungalow,1412,7840,1944,103,43,0,Sold,41.617179,-81.5047343
PAST SALE,July-17-2020,Single Family Residential,21900 Priday Ave,Euclid,OH,44123,49900,2,1,Wilmore Realty Cos Bliss Road,1200,4356,1942,200,42,0,Sold,41.5985953,-81.5285257
PAST SALE,October-7-2020,Single Family Residential,256 E 255th St,Euclid,OH,44132,85000,4,1,Colony,1574,6098,1947,118,54,0,Sold,41.6187661,-81.5060421
PAST SALE,August-31-2020,Single Family Residential,376 E 232nd St,Euclid,OH,44123,91000,4,1,Benton Homes,1222,6098,1947,155,74,0,Sold,41.6086652,-81.5212196
PAST SALE,September-8-2020,Single Family Residential,747 E 249th St,Euclid,OH,44123,75000,4,2,Glenforest Village Sub #1,1485,6098,1955,147,51,0,Sold,41.6036973,-81.5100726
PAST SALE,October-30-2020,Single Family Residential,724 E 241st St,Euclid,OH,44123,83000,3,1.5,Euclid,1323,6098,1953,95,63,0,Sold,41.6012566,-81.5142315
PAST SALE,July-27-2020,Single Family Residential,151 E 213th St,Euclid,OH,44123,158500,4,1.5,S H Kleinman Realty Cos Utopi,1764,4791,1941,190,90,0,Sold,41.6074928,-81.5326375
PAST SALE,November-30-2020,Single Family Residential,18219 Cornwall Rd,Cleveland,OH,44119,115900,4,2,Beachland Allotment,1748,5227,1925,64,66,0,Sold,41.5915894,-81.5516082
PAST SALE,November-17-2020,Single Family Residential,207 Wells Ct,Euclid,OH,44132,189000,3,2.5,Wells Place,1952,9147,1991,77,97,13,Sold,41.6239873,-81.4934776
PAST SALE,December-31-2020,Single Family Residential,22061 Nicholas Ave,Euclid,OH,44123,131400,3,2,Kazens Nicholas Ave,1395,6098,1965,33,94,0,Sold,41.5936697,-81.5278641
PAST SALE,November-3-2020,Single Family Residential,391 E 264th St,Euclid,OH,44132,130000,4,2,Euclid Shore Allotment,1457,4791,1948,91,89,0,Sold,41.6168887,-81.5000389
PAST SALE,November-17-2020,Single Family Residential,51 Sunnycliff Dr,Euclid,OH,44123,144900,4,2,Sunny Cliff,1315,6098,1932,77,110,0,Sold,41.6143307,-81.5255922
PAST SALE,December-20-2020,Single Family Residential,23164 Gay St,Euclid,OH,44123,66000,4,2,Euclid,1220,5662,1946,44,54,0,Sold,41.6050423,-81.5218305
PAST SALE,December-5-2020,Single Family Residential,26981 Farringdon Ave,Euclid,OH,44132,132000,4,2,Frst Park 02,1629,5662,1952,59,81,0,Sold,41.6114461,-81.4963295
PAST SALE,December-18-2020,Single Family Residential,671 E 250th St,Euclid,OH,44132,170000,3,2,Euclid 19,1572,42253,1939,46,108,0,Sold,41.6058442,-81.5087434
PAST SALE,January-15-2021,Single Family Residential,797 E 212th St,Cleveland,OH,44119,30000,1,1,Cleveland,1003,6969,1947,18,30,0,Sold,41.5871963,-81.5324935
PAST SALE,December-28-2020,Single Family Residential,21401 Tracy Ave,Euclid,OH,44123,79000,3,1.5,Conger Helper Realty Cos Gard,1100,5227,1945,36,72,0,Sold,41.5942972,-81.5309826
PAST SALE,November-25-2020,Single Family Residential,21300 Nicholas Ave,Euclid,OH,44123,125900,3,1.5,Euclid,1015,4791,1951,69,124,0,Sold,41.593176,-81.5320542
PAST SALE,January-15-2021,Single Family Residential,705 E 240th St,Euclid,OH,44123,123000,3,2,Idlewild,1305,6969,1960,18,94,0,Sold,41.6013042,-81.5148746
PAST SALE,December-21-2020,Single Family Residential,20650 Priday Ave,Euclid,OH,44123,77000,3,1,Erie Shore,1152,5702,1947,43,67,0,Sold,41.598505,-81.5361797
PAST SALE,December-30-2020,Single Family Residential,837 E 220th St,Euclid,OH,44119,31300,3,1,John Krackers Allotment,1174,6534,1953,34,27,0,Sold,41.5902106,-81.5276927
PAST SALE,November-25-2020,Single Family Residential,18631 Renwood Ave,Euclid,OH,44119,57000,3,1,Renwood,942,3920,1920,69,61,0,Sold,41.5917839,-81.5489942
PAST SALE,December-28-2020,Single Family Residential,23821 Devoe Ave,Euclid,OH,44123,80500,3,2,Man-Linn,1320,5227,1956,36,61,0,Sold,41.6044637,-81.516761
PAST SALE,January-6-2021,Single Family Residential,631 Voelker Ave,Euclid,OH,44123,86500,3,1,St Clair Ave,1056,6534,1927,27,82,0,Sold,41.599854,-81.5194726
PAST SALE,December-29-2020,Single Family Residential,154 E 209th St,Euclid,OH,44123,145000,3,1.5,Utopia Beach,1291,5227,1933,35,112,0,Sold,41.6054944,-81.5355532
PAST SALE,January-6-2021,Single Family Residential,19711 Mohawk Ave,Cleveland,OH,44119,48000,2,1,Berwick Ext,894,3920,1937,27,54,0,Sold,41.588268,-81.5416304
PAST SALE,January-15-2021,Single Family Residential,20301 Ardwell Dr,Euclid,OH,44123,44000,3,1,Bungalow 06,1125,5227,1946,18,39,0,Sold,41.6011878,-81.5380334
PAST SALE,January-11-2021,Single Family Residential,19370 Newton Ave,Euclid,OH,44119,90000,2,1.5,Mix & Hossacks North Nottingham,1122,5227,1939,22,80,0,Sold,41.5957066,-81.5440336
PAST SALE,January-15-2021,Single Family Residential,27150 Forestview Ave,Euclid,OH,44132,77000,2,1,Homesite Cos Shore View,1084,5227,1950,18,71,0,Sold,41.6152905,-81.495193
PAST SALE,January-20-2021,Single Family Residential,716 E 241st St,Euclid,OH,44123,68750,3,1,Glenforest Village 01,1386,6098,1955,13,50,0,Sold,41.6014889,-81.5142315
PAST SALE,January-22-2021,Single Family Residential,254 E 248th St,Euclid,OH,44123,77200,2,1,Euclid,650,6969,1931,11,119,0,Sold,41.6159,-81.5107157
PAST SALE,January-22-2021,Single Family Residential,20751 Arbor Ave,Euclid,OH,44123,108000,3,2,George M Hermies Proposed,1716,5227,1924,11,63,0,Sold,41.5920486,-81.5357939
PAST SALE,January-22-2021,Single Family Residential,26264 Aaron Dr,Euclid,OH,44132,143000,4,2,Zehman Wolf 01,1626,6098,1962,11,88,0,Sold,41.6043883,-81.5005963
PAST SALE,September-25-2020,Single Family Residential,40 E 208th St,Euclid,OH,44123,84225,2,1,Utopia Beach,1686,6969,1933,130,50,0,Sold,41.6068863,-81.5386549
PAST SALE,November-15-2019,Single Family Residential,24055 Glenbrook Blvd,Euclid,OH,44117,117500,3,2,Sherwood Forest,1550,8712,1954,445,76,0,Sold,41.5728444,-81.5138885
PAST SALE,September-6-2019,Single Family Residential,26611 Fairmount Blvd,Beachwood,OH,44122,379000,4,3.5,Warrensville Township,4030,64904,1955,515,94,0,Sold,41.4866576,-81.4898582
PAST SALE,April-3-2020,Single Family Residential,2797 Belgrave Rd,Pepper Pike,OH,44124,562563,4,4,Pepper Pike,4672,44866,1960,305,120,0,Sold,41.4856702,-81.4779943
PAST SALE,April-30-2019,Single Family Residential,21771 Morris Ave,Euclid,OH,44123,30000,2,1,Euclid,759,4791,1940,644,40,0,Sold,41.5951626,-81.529132
PAST SALE,July-3-2019,Single Family Residential,20331 Priday Ave,Euclid,OH,44123,68500,3,1,Erie Shores,1200,5227,1947,580,57,0,Sold,41.5988735,-81.5380227
PAST SALE,September-21-2019,Single Family Residential,21871 Fuller Ave,Euclid,OH,44123,96000,3,1,Bliss Road,1272,4356,1922,500,75,0,Sold,41.5981861,-81.5287214
PAST SALE,March-27-2020,Single Family Residential,21851 Wilmore Ave,Euclid,OH,44123,83800,4,2,Euclid,1590,10890,1940,312,53,0,Sold,41.59595,-81.5288328
PAST SALE,December-27-2019,Single Family Residential,20771 Westport Ave,Euclid,OH,44123,78500,4,2,Euclid,1548,6098,1926,403,51,0,Sold,41.5965989,-81.5355368
PAST SALE,August-9-2019,Single Family Residential,394 E 210th St,Euclid,OH,44123,60000,3,1,Utopia Beach 04,1110,5662,1947,543,54,0,Sold,41.5996149,-81.533908
PAST SALE,September-11-2019,Single Family Residential,21250 Ball Ave,Euclid,OH,44123,90000,3,1,Mix King & Gibbs,1157,6098,1952,510,78,0,Sold,41.597027,-81.5324581
PAST SALE,March-15-2019,Single Family Residential,4182 Bushnell Rd,University Heights,OH,44118,149312,3,1.5,L H Heister Jr Inc Center Gree,1876,4791,1940,690,80,0,Sold,41.4984847,-81.5294502
PAST SALE,August-9-2019,Single Family Residential,1421 Belrose Rd,Mayfield Heights,OH,44124,114000,3,1,Mayfield Heights,1356,10890,1951,543,84,0,Sold,41.5217349,-81.4680547
PAST SALE,December-12-2019,Single Family Residential,1895 Aldersgate Dr,Lyndhurst,OH,44124,210000,3,2.5,Lyndhurst,1624,10890,1962,418,129,0,Sold,41.508469,-81.4830986
PAST SALE,May-30-2019,Single Family Residential,1884 Camberly Dr,Lyndhurst,OH,44124,253000,4,2.5,Berkeley,2379,10018,1965,614,106,0,Sold,41.5086366,-81.485093
PAST SALE,June-14-2019,Single Family Residential,913 Glenside Rd,South Euclid,OH,44121,123000,3,2,Reserve,1302,9147,1950,599,94,0,Sold,41.5352654,-81.5244776
PAST SALE,January-24-2020,Single Family Residential,874 Stuart Dr,South Euclid,OH,44121,246900,3,2,Euclid 06,2314,14810,1953,375,107,0,Sold,41.5363192,-81.5167181
PAST SALE,May-15-2019,Single Family Residential,1140 Eastwood Ave,Mayfield Heights,OH,44124,78000,3,1,Mayfield Heights,1012,6534,1952,629,77,0,Sold,41.5293931,-81.4730184
PAST SALE,March-25-2019,Single Family Residential,1266 Summit Dr,Mayfield Heights,OH,44124,150000,3,3,Mayfield Heights,1351,10018,1951,680,111,0,Sold,41.5259507,-81.4715598
PAST SALE,April-19-2019,Single Family Residential,21276 Fairmount Blvd,Shaker Heights,OH,44118,333650,6,4,Shaker Heights,3470,14374,1930,655,96,0,Sold,41.4861201,-81.5298574
PAST SALE,January-21-2020,Single Family Residential,22176 Parnell Rd,Shaker Heights,OH,44122,495000,5,4.5,Vansweringen,3540,10890,1934,378,140,0,Sold,41.4821317,-81.5234059
PAST SALE,June-21-2019,Single Family Residential,2537 Laurelhurst Rd,University Heights,OH,44118,166000,3,1.5,Rapid Transit Land Sales Compa,1653,5662,1951,592,100,0,Sold,41.4904295,-81.5201907
PAST SALE,March-27-2020,Single Family Residential,2609 Milton Rd,University Heights,OH,44118,172000,3,1.5,Rapid Transit,1665,6969,1949,312,103,0,Sold,41.4884526,-81.5212625
PAST SALE,December-15-2019,Single Family Residential,22480 Calverton Rd,Shaker Heights,OH,44122,393000,6,3.5,Shaker Heights,3519,8712,1937,415,112,0,Sold,41.4841333,-81.521091
PAST SALE,March-18-2020,Single Family Residential,2626 S Belvoir Blvd,University Heights,OH,44118,210000,3,2.5,William T Arnos Belvoir Fairmo,2078,10890,1940,321,101,0,Sold,41.4881213,-81.527848
PAST SALE,April-17-2020,Single Family Residential,2559 S Green Rd,Beachwood,OH,44122,177524,2,2,Beachwood,1539,10890,1954,291,115,0,Sold,41.4898558,-81.5166324
PAST SALE,February-20-2019,Single Family Residential,160 E 211th St,Euclid,OH,44123,119000,3,1,Utopia Beach 02,1359,5227,1935,713,88,0,Sold,41.6059639,-81.5345991
PAST SALE,February-14-2020,Single Family Residential,721 E 256th St,Euclid,OH,44132,74000,3,1.5,Elinore Park 02,1170,9147,1942,354,63,0,Sold,41.6070837,-81.5050988
PAST SALE,July-29-2019,Single Family Residential,25600 Drakefield Ave,Euclid,OH,44132,70000,3,1,Bungalow Add,1317,5662,1952,554,53,0,Sold,41.60989,-81.505356
PAST SALE,August-8-2019,Single Family Residential,325 E 262nd St,Euclid,OH,44132,137900,4,2.5,Carl L Steins East 262nd Stre,1503,6098,1954,544,92,0,Sold,41.618394,-81.5010251
PAST SALE,July-16-2019,Single Family Residential,25381 Chatworth Dr,Euclid,OH,44117,73000,5,2.5,Beverly Hills,2143,6534,1950,567,34,0,Sold,41.579147,-81.5069425
PAST SALE,March-30-2020,Single Family Residential,24851 Fisher Rd,Euclid,OH,44117,36500,2,1,Treadwell Homes,1114,4356,1943,309,33,0,Sold,41.5862668,-81.5103834
PAST SALE,July-2-2019,Single Family Residential,180 Brush Rd,Richmond Heights,OH,44143,158000,3,1.5,Morse,1532,65775,1945,581,103,0,Sold,41.5791821,-81.4954075
PAST SALE,June-30-2020,Single Family Residential,381 Lloyd Rd,Euclid,OH,44132,95000,3,1.5,R Dvores Lloydwood,1530,6534,1943,217,62,0,Sold,41.6217632,-81.4912797
PAST SALE,June-26-2020,Single Family Residential,1770 Braeburn Park Dr,Euclid,OH,44117,128900,3,1,Milan S Kapel's Braeburn Park Su,1376,9147,1958,221,94,0,Sold,41.579101,-81.5047557
PAST SALE,May-29-2020,Single Family Residential,26745 Sandy Hill Dr,Richmond Heights,OH,44143,160000,3,1.5,Whiteacres Estates Resub 01,1654,17424,1965,249,97,0,Sold,41.5852315,-81.4925918
PAST SALE,November-21-2019,Single Family Residential,12628 Cedar Rd,Cleveland Heights,OH,44106,365000,2,2.5,Cedar Circle,1920,8276,1981,439,190,200,Sold,41.499757,-81.585773
PAST SALE,February-25-2019,Single Family Residential,2992 Meadowbrook Blvd,Cleveland Heights,OH,44118,229500,5,2.5,Meadowbrook Allotment 02,1880,7405,1920,708,122,0,Sold,41.4990993,-81.5725174
PAST SALE,May-8-2020,Single Family Residential,2565 Norfolk Rd,Cleveland Heights,OH,44106,195000,6,3.5,Euclid Heights Allotment,3393,21344,1919,270,57,0,Sold,41.5044456,-81.5887951
PAST SALE,November-14-2019,Single Family Residential,707 E 241st St,Euclid,OH,44123,47000,3,1,Euclid,993,6969,1955,446,47,0,Sold,41.6017992,-81.513717
PAST SALE,October-4-2019,Single Family Residential,4601 Liberty Rd,South Euclid,OH,44121,60000,3,1,South Euclid,1223,9147,1930,487,49,0,Sold,41.5262561,-81.5143172
PAST SALE,April-1-2020,Single Family Residential,4609 Telhurst Rd,South Euclid,OH,44121,179900,3,2,Brushwood Hills 01,1136,10890,1965,307,158,0,Sold,41.5248999,-81.5138027
PAST SALE,January-15-2020,Single Family Residential,1140 Clifford Rd,Cleveland Heights,OH,44121,106000,3,1.5,Clifford Taddeos,1222,5227,1947,384,87,0,Sold,41.5295803,-81.535151
PAST SALE,October-15-2019,Single Family Residential,3989 Ardmore Rd,Cleveland Heights,OH,44121,113000,4,2,Cleveland Heights,1495,9147,1930,476,76,0,Sold,41.524976,-81.5369497
PAST SALE,April-2-2019,Single Family Residential,1517 Holmden Rd,South Euclid,OH,44121,124500,3,2,Buxton,1362,6969,1926,672,91,0,Sold,41.5185254,-81.532847
PAST SALE,November-11-2019,Single Family Residential,1125 Winston Rd,South Euclid,OH,44121,78100,3,1.5,Mayfield On Belvoir Blvd,1087,6534,1948,449,72,0,Sold,41.5294133,-81.5323649
PAST SALE,September-19-2019,Single Family Residential,1396 Grantleigh Rd,South Euclid,OH,44121,118500,3,1.5,Chakford Kresse,1558,5662,1949,502,76,0,Sold,41.522008,-81.5323649
PAST SALE,April-12-2019,Single Family Residential,3966 Rosemond Rd,Cleveland Heights,OH,44121,82000,4,1.5,Cleveland Heights,1800,6969,1927,662,46,0,Sold,41.5255401,-81.537765
PAST SALE,June-24-2019,Single Family Residential,1264 Plainfield Rd,South Euclid,OH,44121,70000,3,1.5,Belvoir Blvd,1446,6098,1930,589,48,0,Sold,41.5256129,-81.53422
PAST SALE,May-23-2019,Single Family Residential,1151 Erieview Rd,Cleveland Heights,OH,44121,101000,3,1.5,Ardmore,1672,5662,1928,621,60,0,Sold,41.5287963,-81.5366083
PAST SALE,April-29-2020,Single Family Residential,1361 Grantleigh Rd,South Euclid,OH,44121,92000,0,1.75,Chakford Kresse,1806,7840,1946,279,51,0,Sold,41.5230742,-81.5320147
PAST SALE,August-7-2019,Single Family Residential,3954 Ardmore Rd,Cleveland Heights,OH,44121,75000,3,1,Cleveland Heights,1152,6969,1928,545,65,0,Sold,41.5246318,-81.5379589
PAST SALE,April-13-2020,Single Family Residential,1379 Winston Rd,South Euclid,OH,44121,103300,3,1.5,Chakford Kresse,1387,5662,1941,295,74,0,Sold,41.5224082,-81.5328869
PAST SALE,April-22-2020,Single Family Residential,1143 Erieview Rd,Cleveland Heights,OH,44121,109500,4,1.5,Archmore,1535,5662,1928,286,71,0,Sold,41.5290512,-81.5369158
PAST SALE,May-17-2019,Single Family Residential,311 Lloyd Rd,Euclid,OH,44132,182000,6,3,Euclid,3572,39939,1924,627,51,0,Sold,41.6228405,-81.4921053
PAST SALE,May-24-2019,Single Family Residential,27620 N Wind Dr,Euclid,OH,44132,99900,4,3,Wickliffe Club,2326,11761,1908,620,43,0,Sold,41.627502,-81.4939065
PAST SALE,March-15-2019,Single Family Residential,27071 Lakeshore Blvd,Euclid,OH,44132,145000,5,2.5,Euclid,2268,17424,1950,690,64,0,Sold,41.6238822,-81.4963616
PAST SALE,June-21-2019,Single Family Residential,28271 Gilchrist Dr,Euclid,OH,44132,139000,3,1.5,Corning & Gilchrists Brookwoo,1898,6969,1956,592,73,0,Sold,41.6295766,-81.4889205
PAST SALE,November-26-2019,Single Family Residential,162 Eastbrook,Euclid,OH,44132,102500,4,1.5,Brookwood Beach Est,1256,7405,1956,434,82,10,Sold,41.627569,-81.4895548
PAST SALE,July-2-2019,Single Family Residential,28170 Lakeshore Blvd,Euclid,OH,44132,85000,3,2,Euclid,1365,8800,1951,581,62,0,Sold,41.6263034,-81.4892318
PAST SALE,May-3-2019,Single Family Residential,3200 Roundwood Rd,Hunting Valley,OH,44022,917133,4,3.5,Daisy Hill,3967,256132,1940,641,231,196,Sold,41.4725999,-81.4307098
PAST SALE,June-26-2020,Single Family Residential,3091 Chadbourne Rd,Shaker Heights,OH,44120,282500,5,3,Vansweringen,1951,9147,1918,221,145,0,Sold,41.4756651,-81.5783435
PAST SALE,September-17-2019,Single Family Residential,22400 Ivan Ave,Euclid,OH,44123,111000,2,1.5,Bliss Road,1238,10018,1941,504,90,0,Sold,41.5922016,-81.5252921
PAST SALE,February-5-2019,Single Family Residential,22551 Ivan Ave,Euclid,OH,44123,25000,2,1,Bliss Road,912,7840,1927,728,27,0,Sold,41.5925954,-81.5244094
PAST SALE,August-28-2019,Single Family Residential,2772 Richmond Rd,Beachwood,OH,44122,304500,4,3.5,Richland Hills Inc,2259,22651,1970,524,135,0,Sold,41.4838372,-81.4982378
PAST SALE,August-19-2019,Single Family Residential,24700 Community Dr,Beachwood,OH,44122,1181000,5,5.5,Union Sub,6460,83635,1941,533,183,50,Sold,41.4989849,-81.5042412
